appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1547430,Endro,DreamlessHero,DreamlessHero,,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1544480,Book of the Old,MingCang Studio,MingCang Studio,,8,0,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1500300,Snake Man's Adventure,DosoSoft,DosoSoft,,4,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1270720,DreamWorks Spirit Lucky's Big Adventure,AHEARTFULOFGAMES,Outright Games Ltd.,,17,3,0,"0 .. 20,000",0,0,0,0,2999,2999,0,1
1264880,Watcher Chronicles,Third Sphere Game Studios,Third Sphere Game Studios,,104,12,0,"0 .. 20,000",0,0,0,0,999,1999,50,0
1336690,ZOMBIE MATHters,gamebox,gamebox,,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1289520,SHMUP Creator,bulo studio,bulo studio,,40,4,0,"0 .. 20,000",0,0,0,0,6999,6999,0,2
1382190,Killer in the cabin,Games People Play,Games People Play,,63,24,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1446670,Tin Tandem,Sally Forth,Sally Forth,,4,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1433410,Tetracosm,Neolark,Neolark,,7,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1484980,Super Huey 1 & 2 Airdrop,"Cosmi, Big Boat Interactive",Ziggurat,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1485030,Tobari 2: Nightmare,desunoya,Sekai Project,,7,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1512950,BullyBall,gemRV,gemRV,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1509670,VHAIP,"Reejak, Sewo, Blast",Raviole Studio,,5,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
873000,Stuck Together,Digital Pine Studios,Digital Pine Studios,,2,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
740330,Rain of Arrows,Business Dog Studio,Business Dog Studio,,3,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
477120,Train Chase,Rhine Games,Rhine Games,,5,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1717880,Flappy Shooter,"Vadd Games, Cow Game",Cow Game,,13,3,0,"0 .. 20,000",0,0,0,0,399,999,60,0
1715850,NAIR,Teridax,Teridax,,65,3,0,"0 .. 20,000",0,0,0,0,248,299,17,0
1715780,The Crafter's Defense,"Dapper Duck Software, LLC","Dapper Duck Software, LLC",,6,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1714020,RD Mars,Tye Abbott,Tye Abbott,,9,0,0,"0 .. 20,000",0,0,0,0,74,499,85,0
1714080,---Red---Tether-->,Sleeper Games,Sleeper Games,,32,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1713710,Hand with hand,山高水远,山高水远,,0,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1713880,Rising - Hungry Lizard,Evprod,Evprod,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1713030,Virtual world Primus,Primus,Primus,,0,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1711520,Great Marble Adventure,NaCl586,NaCl586,,6,0,0,"0 .. 20,000",0,0,0,0,999,999,0,2
1703120,My Wife,Firer,Firer,,7,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1620850,OmegaBot,Simon Carny,Simon Carny,,13,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1620410,Federation77,MIROWIN,MIROWIN,,55,10,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1619330,Firelight Fantasy: Force Energy,Firelight Interactive,Firelight Interactive,,26,12,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1618510,Poulet Poulet,R/T Games,R/T Games,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1614500,Run and Jump Little Vico,"Dnovel, Two Hands",Dnovel,,14,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1612110,Magic LightHouse,ImperiumGame,ImperiumGame,,13,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1608220,Sentry:Obelisk Of Dawn,"Guangzhou NineD Digital Technology Co.,Ltd","Guangzhou NineD Digital Technology Co.,Ltd",,8,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1577990,Robo-Worms,Odd Squad Studios,Odd Squad Studios,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1576150,JUNK: The Legend of Junichi Kato,7shi321,7shi321,,10,3,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1574540,Pixel Game Maker Series  ISEKAI QUARTET Adventure Action Game,Gotcha Gotcha Games,Gotcha Gotcha Games,,3,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1572800,Neon Snake,Sirius Games,Sirius Games,,9,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1571940,Ctrl Alt Ego,MindThunk,MindThunk,,144,2,0,"0 .. 20,000",0,0,0,0,1599,1999,20,7
1571950,Slick Racing Game,SaltyTea-M,SaltyTea-M,,28,14,0,"0 .. 20,000",0,0,0,0,1299,1299,0,6
1547370,Dark Pathways,ThunderSloth,ThunderSloth,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1543830,The Addams Family: Mansion Mayhem,PHL Collective,Outright Games Ltd.,,7,5,0,"0 .. 20,000",0,0,0,0,1599,3999,60,4
1564950,Two Legs,FreeAnimals_Software,Trinity Project,,21,2,0,"0 .. 20,000",0,0,0,0,49,99,51,0
1564980,Diego: Mission Red Tomato,Two Hands,"Two Hands, Dnovel",,17,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1562550,Little Monkeys Eat Bananas,Amendment 2 Studios,Amendment 2 Studios,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1559960,Grey Bones,Dnovel,Dnovel,,17,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1557360,ITERRIA ZONE,Artem W,Artem W,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1556150,UPH!,"Abdullah Akbas, Gorkem Kutlu",TBV,,12,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1555420,Little Shell's Adventure,"Dominic Dodge, Daegon Stam",Plasma Studios,,4,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1554520,Smackball,Vidak Mijanovic,Mijan Games,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1538910,Old Evil,UNICORE Games Studios,UNICORE Games Studios,,14,9,0,"0 .. 20,000",0,0,0,0,174,699,75,0
1533880,Hunter Girl,Susan,Susan,,0,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1531270,Dance with me,Tarnaki Technology,Tarnaki Technology,,1,0,0,"0 .. 20,000",0,0,0,0,239,799,70,0
1520510,Itadaki Smash,Main Loop videogames S.L.,Main Loop videogames S.L.,,13,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1429630,The King of Warriors : Battle in the Three Kingdoms,UnieWare,UnieWare,,2,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1713620,Wolf Attack,TOMATOVR,TOMATOVR,,8,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1583590,BLACKOUT,INNERVISION™,INNERVISION™,,25,18,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1278170,Big Rumble Boxing: Creed Champions,Survios,Survios,,56,34,0,"0 .. 20,000",0,0,0,0,3999,3999,0,1
1639490,Brick Breaker Heart Collector,Jesus Hinojosa Gracia,Jesus Hinojosa Gracia,,1,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1602380,Ambush,Thierry Ferreira,Thierry Ferreira,,20,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1648310,Pillars Of Protection,Garett A C Hunter,Garett A C Hunter,,0,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1532080,HeadCount,"Monochrome, Inc","Monochrome, Inc",,9,1,0,"0 .. 20,000",0,0,0,0,509,1499,66,0
1618090,Lingering Legacy,AshuriiYuki Productions,AshuriiYuki Productions,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1687040,Toadomination,HugePixel,HugePixel,,11,3,0,"0 .. 20,000",0,0,0,0,299,299,0,1
1586840,ppL,2D Digital studio,2D Digital studio,,73,10,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1690390,Escape to Mars,Ancarus,Ancarus,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1570050,Break through 50,hubiao,hubiao,,8,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1726970,Where's My Lunch?!,Magic Dragon,Magic Dragon,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1588140,Monkey vs Dino,Monkey vs Dino,Monkey vs Dino,,19,16,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1632140,Girl Agent,Aged Immortals,Aged Immortals,,37,2,0,"0 .. 20,000",0,0,0,0,349,499,30,0
1633260,SICKO ISLAND,RC1 Entertainment,RC1 Entertainment,,7,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1571220,Chessplosion,CT Matthews,CT Matthews,,104,3,0,"0 .. 20,000",0,0,0,0,1199,1199,0,2
1635920,A Dog Named Mato,Dnovel,Trinity Project,,16,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1568720,Plague Breaker,Wozzy Games Limited,Wozzy Games Limited,,17,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1634990,Mark Out! The Wrestling Card Game,DIY Experiences LLC,DIY Experiences LLC,,46,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1692210,Trump Loves Russia,SeedWall,SeedWall,,38,10,0,"0 .. 20,000",0,0,0,0,99,99,0,1
1677380,Astronium,LukeThePolice,The Council,,22,0,0,"0 .. 20,000",0,0,0,0,299,299,0,1
1661900,Human Apocalypse - Reverse Horror Zombie Indie RPG Adventure,Euphoric Brothers,Euphoric Brothers,,47,16,0,"0 .. 20,000",0,0,0,0,499,999,50,0
1408760,Star Tank,Ferulox Studios,Ferulox Studios,,15,3,0,"0 .. 20,000",0,0,0,0,101,299,66,0
1513660,Stalked,Lone Axe Games,Lone Axe Games,,5,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1613580,ARRIVAL: ZERO EARTH,jounitus,jounitus,,36,0,0,"0 .. 20,000",0,0,0,0,599,599,0,4
1699120,Light Up The Room,Nickolas Machado,Nickolas Machado,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1548400,Roll a Ball With Your Friends,Utage Guys,Utage Guys,,58,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1714460,Starry Knight,Peace Blvd Games,Peace Blvd Games,,73,13,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1383160,Endless Firepower,"Walrusking, Diomonder",Walrusking,,16,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1632930,Cycled,TwistedNail,TwistedNail,,8,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1672630,Mononoke Slashdown,FK Digital,Flyhigh Works,,12,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1683310,Heartbeat: Regret,Janne Soikkeli,myTrueSound,,3,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1639090,Survive Isolation,"Tero Lunkka, Valkeala Software",Tero Lunkka,,13,7,0,"0 .. 20,000",0,0,0,0,53,299,82,0
1609300,ENEMIES,Ian Fitzsimmons,Lollygag Labs,,9,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1525330,Guardians of Hyelore,Megaglope Studios,Freedom Games,,21,15,0,"0 .. 20,000",41,0,41,0,1999,1999,0,7
1576540,WaveTiles,WhoCares Games,WhoCares Games,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1663970,The Play's the Thing,Choice of Games,Choice of Games,,9,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1713720,Wall of insanity,VenomizedArt,VenomizedArt,,24,13,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1651440,Rhythm Knights Classic,Larsonsoft,Larsonsoft,,12,13,0,"0 .. 20,000",0,0,0,0,499,499,0,0
362670,Curse of the Deadwood,Steamroller Studios,Steamroller Studios,,11,7,0,"0 .. 20,000",0,0,0,0,2499,2499,0,5
1004620,KungFu Kickball,WhaleFood Games,Blowfish Studios,,43,9,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1597040,Fossilfuel,DangerousBob Studio LLC,DangerousBob Studio LLC,,60,23,0,"0 .. 20,000",32,0,32,0,999,1999,50,0
1720860,Fox Goes Hunting ,Restless Swords,Restless Swords,,1,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1719790,Lake of Shadows,Justin Admaja,Justin Admaja,,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1646200,Django,"Gowthamkumar Selvanathan (Michael), Thithishkumar Selvanathan (Raphael)",TruePathGames,,5,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1690990,NaGongGan Infinite,BK dddDang,BK dddDang,,21,2,0,"0 .. 20,000",0,0,0,0,679,799,15,0
1727910,Hope Trigger,Adisa Game Studio,Adisa Game Studio,,3,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1607530,Treasures of the Aegean,Undercoders,Numskull Games,,55,3,0,"0 .. 20,000",0,0,0,0,1199,1999,40,0
1611900,Wandering Trails: A Hiking Game,Flox Studios,Flox Studios,,6,5,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1703480,DRAMA,SHARED DREAMS STUDIOS,SHARED DREAMS STUDIOS,,68,25,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1342810,United Assault - Normandy '44,"Polygon Art, Enigma Entertainment",Polygon Art Publishing,,31,29,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1520330,TechBeat Heart,Lost Machine Games,Lost Machine Games,,59,5,0,"0 .. 20,000",0,0,0,0,199,399,50,0
1718430,Mainly at Rest,Daniel Seman,Daniel Seman,,13,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1618450,Anatidae,Lucas Souto,Lucas Souto,,19,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1605340,Atlantis Adventure VR,AstonVisionSoft Inc.,AstonVisionSoft Inc.,,1,4,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1603930,The Hell Hives,Adam Bradley,Adam Bradley,,1,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1603460,Chromatic Labyrinth,LVTomDesign,LVTomDesign,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1602150,Bus stop in the fog,Etienne Andlau,Pencilgun,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1602420,"When I reincarnate, I'm a cube!?",MYAOSOFT,MYAOSOFT,,0,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1599680,Street Racing: United,Technologies&amp;Simulators,Technologies&amp;amp;Simulators,,0,1,0,"0 .. 20,000",0,0,0,0,614,1499,59,0
1599000,ARK-ADE,Castello Inc,Castello Inc,,66,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1595250,Dirty Blood,Lightning Games,Lightning Games,,5,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1595260,Defiance & Mr. Good Looking,Riko Games,Riko Games,,5,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1594130,Excidio The Kaiju Game,ZoranGameDev,ZoranGameDev,,33,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1594310,Midnight Ohota,the Bratans,the Bratans,,3,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1593640,Stone River,Lghghre GAME,Lghghre GAME,,1,6,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1591340,Night Blade,Black Flag 1312,Black Flag 1312,,29,12,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1590330,Lasagna Boy,Trashy Rascal Studios,Trashy Rascal Studios,,14,10,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1587940,DuelVox: Max Quality,Piece Of Voxel,Piece Of Voxel,,11,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1587950,Jumpin' Tanks,XtraVida Games LLC,XtraVida Games LLC,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1588050,Village Defender,SosiskaGames,SosiskaGames,,2,7,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1586750,Two Strikes,Retro Reactor,Retro Reactor,,64,9,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1586300,Jacob The Farmer,Quarlellle,Quarlellle,,32,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1585530,GunWorld VR,Alto Interactive,Alto Interactive,,62,32,0,"0 .. 20,000",0,0,0,0,1899,1899,0,0
1584420,Russian Mailman Simulator,Bruce Scott,Bruce Scott,,11,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1583450,BURNT ASHES,"ZYAD ALSHASHO, TAHA CJ",PANOMIXGAMES,,4,0,0,"0 .. 20,000",0,0,0,0,150,150,0,0
1583390,Meat Beating: No More Horny,Kofi-S,Kofi-S,,68,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1581280,Combat Labs,Connor Minns,Connor Minns,,12,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1665610,Wishlair,Chronogears,Chronogears,,6,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1665280,Skábma - Snowfall,Red Stage Entertainment,"PID Games, Sunsoft",,61,10,0,"0 .. 20,000",6,0,6,0,1999,1999,0,0
1662260,Code angel,Feral rage studio,Feral rage studio,,1,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1661390,Duelist,Nexcore Studios,Nexcore Studios,,8,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1659300,Hour Night,Chibinomicon Games,Chibinomicon Games,,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1655740,Slime's Journey,lightUP,lightUP,,11,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1654200,Propulsion,Chadderbox,Chadderbox,,23,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1652510,Hard Steel,Prestige Games,Prestige Games,,3,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1651940,U.F.O. K.O. Tower Defense,Pixel General LLC,Pixel General LLC,,3,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1651610,Last Night of Winter,DigitalZeon,"Gamersky Games, DigitalZeon",,45,0,0,"0 .. 20,000",0,0,0,0,749,999,25,0
1649630,Berserk Mode,Adam Travers,Adam Travers,,100,6,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1649440,Football Bus Battle 2021,BuffGames,BuffGames,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1648080,Manual Intervention VR,Spannerworx,Spannerworx,,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1647360,Little Dog Bob,Simon Eltz,Simon Eltz,,7,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1645140,Apple Bang!,Sundoe,Bang Games,,31,3,0,"0 .. 20,000",0,0,0,0,99,199,50,1
1644650,Defense Tower Simulator,CoolCraftGames,CoolCraftGames,,3,6,0,"0 .. 20,000",0,0,0,0,109,199,45,0
1644670,Elfblade,Rheims,Rheims,,3,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1642190,Toilet paper wants to be a basketball,KIMIDORI SOFT,KIMIDORI SOFT,,7,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1640780,Star Pixie,HEG Games,Endless Games,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1640210,Build a Boss,Tr3 Game Studios,Tr3 Game Studios,,6,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1639530,Bitten! Someone has to be a villain,Uladzislau Basin,Uladzislau Basin,,5,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1637490,Alone on Mars,Gnelf,Gnelf,,16,8,0,"0 .. 20,000",0,0,0,0,51,399,87,0
1636050,Last Boss -9x9 Action Battle-,Kudone,Kudone,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1633140,Crystal Plague,Ravelin Games,Ravelin Games,,11,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1631850,PolyClassic: Wild,PolyDev Team,PolyDev Team,,33,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1631400,JEFF-16,KAP GAMES,KAP GAMES,,4,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1627240,At the behest of the Pike: Time To Run,RunRun,My Way Games,,14,5,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1627360,Vulkan: Lost Planet,Old School Vibes,Old School Vibes,,17,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1623380,ACIIIIIIIIIIIIIIID,deadworld games,deadworld games,,9,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1622640,Search,Team_Bug,Team_Bug,,9,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1621950,ULTRA NINJA SOUL,STUDIO POCO,STUDIO POCO,,6,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1622270,COINS BATTLE,Hede,Hede,,2,15,0,"0 .. 20,000",0,0,0,0,99,999,90,0
1620970,Blue Rabbit,J.P. van Osta,Coughing Dragon,,1,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1689270,Raven's Hike,Wired Dreams Studio,Wired Dreams Studio,,34,1,0,"0 .. 20,000",0,0,0,0,499,499,0,3
1688250,PRINCESS IN AIRINESS,Broken Desk,Broken Desk,,2,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1688390,Nightron Wars,TearStorm Entertainment,TearStorm Entertainment,,1,2,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1684920,Dungless 2,ImperiumGame,ImperiumGame,,8,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1680770,The Grass,PlayEmotionStudios,PlayEmotionStudios,,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1681120,Dark Side of Fate,LTZinc,Big Black Bear,,14,6,0,"0 .. 20,000",0,0,0,0,49,99,51,0
1680500,Roar of Revenge,SEEP,SEEP,,25,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1678930,Ultimo Soccer UDC,Ultimo Games,Ultimo Games,,2,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1678980,Reef Rumble,"Paul Leduc, Maxime Martens",Rhapsodie,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1679070,Emotion,フリーダム,フリーダム,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1677620,TurBot,Jacob Moore,Igloo Games LLC,,15,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1676420,Blood Labs,Dean Ford,Dean Ford,,2,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1673940,BITGUN,LogLog Games,LogLog Games,,29,5,0,"0 .. 20,000",0,0,0,0,399,999,60,0
1674100,Subject 95,"Cyricli, PhantomOfficial",Cy Productions,,9,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1668950,Pluvia - Episode I,BitLogis,BitLogis,,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1668530,The Legend of Nayuta: Boundless Trails,"Nihon Falcom, PH3 GmbH","NIS America, Inc.",,20,1,0,"0 .. 20,000",0,0,0,0,3999,3999,0,7
1696090,HYPERBALL TACHYON,Rendah Games,Rendah Games,,11,0,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1672420,Wing Chun Pak Sung Bo Legends,KotarosDevgame,KotarosDevgame,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1687780,THE ADVENTURES OF LWANDA MAGERE,Bethuel K. Okelo,Bethuel K. Okelo,,4,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1731860,Space Adventures,Neki4 Electronics,Neki4 Electronics,,0,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1729730,MageRun,AroGames,AroGames,,6,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1636070,Totally Convenient,Jonathan Lorenz,Jonathan Lorenz,,14,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1623130,Multigravity,Jugular Studios,Jugular Studios,,0,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1670210,ChibiClubTD,MHC,MHC,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1742940,Poly Puzzle: Furries,Cute Hannah's Games,Cute Hannah's Games,,4,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1732590,玄龙山,Venter,Venter,,1,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1730340,FBG Arcade Machine,FreshlyBakedGames,FreshlyBakedGames,,6,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1730060,Deep Space Salvage Crew VR,Kitten Fortress,Kitten Fortress,,12,6,0,"0 .. 20,000",0,0,0,0,1899,1899,0,1
1743820,Orph - The Lost Boy,Lazy Hamster,Lazy Hamster,,21,7,0,"0 .. 20,000",0,0,0,0,269,599,55,0
1741730,FORTRESS DEFENDER,opmregisters,opmregisters,,8,0,0,"0 .. 20,000",0,0,0,0,1049,1499,30,0
1663270,Below The Ocean,Retro Casual LLC,Retro Casual LLC,,49,0,0,"0 .. 20,000",0,0,0,0,599,599,0,1
1684830,Meow'n'Dash,FobTi interactive,FobTi interactive,,17,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1700920,The Last War,No Code Needed,No Code Needed,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1749980,SOMNI,Antler,Antler,,64,22,0,"0 .. 20,000",0,0,0,0,1124,1499,25,1
1735860,LyokoVR,WizOnce,WizOnce,,1,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1749200,Hostile Planet: Survival,Aliens Developers,Aliens Developers,,60,25,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1700420,FUN Platformer,XO GAMES,XO GAMES PUBLISHING,,1,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1756080,Doomsday Defense,Limitcore.studio,Limitcore.studio,,0,5,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1751990,Table Gun,J Games 966,J Games 966,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1727720,Fuzor,"Fuzor, Fuzor",Fuzor,,2,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1758640,Cat Capacity,JT Mitchell,Dos Gatitos Games,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1762410,NORR part II: Will Walker,GWE games,GWE games,,2,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1764730,История бомжа 2: полицейский беспредел,Quarlellle,Quarlellle,,16,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1767270,Forest adventure,Quarlellle,Quarlellle,,25,7,0,"0 .. 20,000",0,0,0,0,99,99,0,1
1654680,Red Wings: American Aces,All in! Games,All in! Games,,5,2,0,"0 .. 20,000",0,0,0,0,299,1199,75,1
1765810,Hidden Lands,Hede Games,"Hede Games, Hede",,2,12,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1754490,The Adventures of Emoji 4 : Fly High Mouse,Moji4Studio,Moji4Studio,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1699530,HIDEAWAY,Pixelblossom Softworks,Pixelblossom Softworks,,4,16,0,"0 .. 20,000",0,0,0,0,271,799,66,4
1758350,高射炮 flak,合肥李勇,合肥李勇,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
